Trajectories
200
,,m10:RSHO,,,m10:RUPA,,,m10:RUPB,,,m10:RUPC,,,m10:RELB,,,m10:RMEP,,,m10:RWRA,,,m10:RWRB,,,m10:RFRA,,,m10:RFIN,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2272,0,275.823151,-68.386497,961.632751,370.256104,-42.491211,808.701233,352.445557,-8.000026,878.659546,388.335022,17.299118,818.866760,424.138977,71.373749,749.052124,,,,328.336426,217.750793,890.113525,302.075378,173.538345,928.464233,356.753693,113.160889,857.419922,320.453003,267.779785,973.651794
2273,0,275.669769,-68.383858,961.723450,370.213440,-41.128731,809.270813,352.215454,-7.323343,879.500488,388.111816,18.673962,820.095398,423.957947,73.569931,750.892334,,,,328.296051,220.034958,892.098816,301.972015,175.777603,930.346741,356.547577,115.325623,859.278809,320.373291,269.911194,975.797058
2274,0,275.519836,-68.374413,961.809265,370.164398,-39.760799,809.844055,351.980713,-6.641808,880.339355,387.877075,20.052071,821.324646,423.755341,75.763947,752.734924,,,,328.248199,222.343063,894.058716,301.858429,178.049072,932.207764,356.325867,117.510056,861.130859,320.288574,272.074585,977.911499
2275,0,275.373413,-68.358139,961.890015,370.108734,-38.387787,810.420959,351.741302,-5.955585,881.175903,387.630676,21.433052,822.554016,423.531036,77.955185,754.578979,,,,328.192871,224.674515,895.992371,301.734650,180.352112,934.046814,356.088531,119.713593,862.975525,320.198700,274.269318,979.994568
2276,0,275.230377,-68.335030,961.965881,370.046417,-37.010063,811.001160,351.497223,-5.264833,882.009827,387.372559,22.816528,823.783081,423.284729,80.143066,756.424194,,,,328.129944,227.028687,897.899658,301.600769,182.686127,935.863464,355.835510,121.935600,864.812439,320.103729,276.494843,982.046021
2277,0,275.090912,-68.305092,962.036682,369.977295,-35.627987,811.584656,351.248474,-4.569714,882.840820,387.102570,24.202129,825.011658,423.016327,82.326996,758.269714,,,,328.059570,229.404907,899.779785,301.456757,185.050461,937.657166,355.566650,124.175484,866.640869,320.003662,278.750580,984.065247
2278,0,274.954895,-68.268303,962.102539,369.901245,-34.241924,812.171021,350.994904,-3.870379,883.668701,386.820801,25.589493,826.239319,422.725677,84.506432,760.115234,,,,327.981781,231.802612,901.632446,301.302582,187.444473,939.427551,355.281982,126.432610,868.460449,319.898346,281.035858,986.051758
2279,0,274.822357,-68.224686,962.163330,369.818146,-32.852222,812.760315,350.736633,-3.166978,884.493408,386.527100,26.978270,827.465698,422.412567,86.680824,761.959839,,,,327.896454,234.221100,903.456970,301.138367,189.867554,941.174011,354.981384,128.706406,870.270752,319.787842,283.350128,988.005127
2280,0,274.693329,-68.174210,962.219116,369.727966,-31.459215,813.352112,350.473541,-2.459656,885.314392,386.221375,28.368114,828.690491,422.076935,88.849648,763.803162,,,,327.803741,236.659729,905.253052,300.964142,192.319000,942.896179,354.664917,130.996246,872.071106,319.672119,285.692749,989.924866
2281,0,274.567780,-68.116905,962.269836,369.630554,-30.063248,813.946289,350.205658,-1.748556,886.131714,385.903748,29.758696,829.913269,421.718689,91.012405,765.644531,,,,327.703613,239.117889,907.019958,300.779968,194.798172,944.593506,354.332520,133.301529,873.861084,319.551178,288.063141,991.810486
2282,0,274.445740,-68.052742,962.315552,369.525757,-28.664644,814.542664,349.932983,-1.033813,886.944946,385.573975,31.149689,831.133667,421.337677,93.168579,767.483276,,,,327.596191,241.594864,908.757446,300.585938,197.304352,946.265381,353.984192,135.621643,875.640015,319.424927,290.460541,993.661438
2283,0,274.327179,-67.981720,962.356262,369.413544,-27.263733,815.140930,349.655487,-0.315560,887.753906,385.232239,32.540779,832.351257,420.933807,95.317688,769.318909,,,,327.481445,244.089996,910.464844,300.381989,199.836884,947.911499,353.619904,137.955978,877.407532,319.293488,292.884338,995.477417
2284,0,274.212128,-67.903870,962.391907,369.293854,-25.860823,815.740845,349.373138,0.406076,888.558350,384.878326,33.931667,833.565857,420.507111,97.459297,771.150696,,,,327.359467,246.602631,912.141602,300.168365,202.395050,949.531189,353.239685,140.303986,879.163086,319.156830,295.333954,997.257751
2285,0,274.100494,-67.819153,962.422546,369.166534,-24.456223,816.342102,349.085938,1.130972,889.358093,384.512390,35.322056,834.776855,420.057465,99.592934,772.978149,,,,327.230408,249.132095,913.787354,299.945099,204.978134,951.123962,352.843597,142.664993,880.905945,319.014862,297.808624,999.002014
2286,0,273.992279,-67.727600,962.448120,369.031494,-23.050238,816.944641,348.793884,1.859010,890.152893,384.134369,36.711655,835.984131,419.584930,101.718163,774.800537,,,,327.094208,251.677658,915.401489,299.712280,207.585464,952.689270,352.431671,145.038452,882.635742,318.867706,300.307648,1000.709778
2287,0,273.887451,-67.629189,962.468750,368.888672,-21.643160,817.548157,348.497040,2.590078,890.942444,383.744263,38.100193,837.187073,419.089417,103.834579,776.617310,,,,326.950958,254.238663,916.983459,299.469971,210.216293,954.226685,352.004028,147.423752,884.351868,318.715332,302.830444,1002.380371
2288,0,273.786102,-67.523933,962.484375,368.738068,-20.235275,818.152222,348.195282,3.324068,891.726562,383.342102,39.487404,838.385315,418.570923,105.941765,778.427856,,,,326.800781,256.814392,918.532837,299.218384,212.869888,955.735535,351.560638,149.820297,886.053650,318.557770,305.376251,1004.013428
2289,0,273.688019,-67.411819,962.494995,368.579498,-18.826870,818.756775,347.888733,4.060877,892.505066,382.927948,40.873028,839.578674,418.029633,108.039337,780.231445,,,,326.643829,259.404175,920.049072,298.957581,215.545471,957.215332,351.101654,152.227509,887.740662,318.395020,307.944397,1005.608459
2290,0,273.593323,-67.292839,962.500549,368.412994,-17.418217,819.361450,347.577332,4.800406,893.277649,382.501770,42.256817,840.766724,417.465454,110.126923,782.027649,,,,326.480103,262.007263,921.531677,298.687744,218.242325,958.665527,350.627197,154.644760,889.412292,318.227081,310.534088,1007.164856
2291,0,273.501923,-67.167007,962.501343,368.238464,-16.009583,819.965942,347.261169,5.542563,894.044067,382.063721,43.638535,841.948914,416.878479,112.204140,783.815857,,,,326.309692,264.622925,922.979980,298.408997,220.959686,960.085693,350.137299,157.071487,891.067932,318.054077,313.144684,1008.682007
2292,0,273.413849,-67.034286,962.497070,368.055847,-14.601222,820.570129,346.940094,6.287259,894.804199,381.613739,45.017956,843.125061,416.268921,114.270668,785.595215,,,,326.132782,267.250488,924.393738,298.121490,223.696762,961.475098,349.632111,159.507065,892.706970,317.875977,315.775452,1010.159607
2293,0,273.328918,-66.894699,962.487915,367.865204,-13.193393,821.173523,346.614288,7.034411,895.557678,381.151978,46.394852,844.294678,415.636749,116.326149,787.365356,,,,325.949402,269.889160,925.772217,297.825378,226.452789,962.833313,349.111847,161.950943,894.328918,317.692810,318.425659,1011.597168
2294,0,273.247253,-66.748222,962.473938,367.666321,-11.786342,821.776062,346.283722,7.783943,896.304504,380.678436,47.769012,845.457397,414.982117,118.370255,789.125549,,,,325.759674,272.538177,927.114990,297.520782,229.226944,964.159729,348.576630,164.402512,895.933105,317.504700,321.094482,1012.993958
2295,0,273.168701,-66.594856,962.455017,367.459320,-10.380305,822.377319,345.948395,8.535782,897.044189,380.193298,49.140236,846.612793,414.305237,120.402695,790.875244,,,,325.563812,275.196838,928.421509,297.208008,232.018448,965.453857,348.026672,166.861176,897.518860,317.311646,323.781342,1014.349609
2296,0,273.093323,-66.434563,962.431335,367.244141,-8.975520,822.976990,345.608398,9.289860,897.776672,379.696564,50.508335,847.760681,413.606262,122.423157,792.613831,,,,325.361908,277.864410,929.691223,296.887177,234.826477,966.715088,347.462067,169.326355,899.085815,317.113708,326.485291,1015.663391
2297,0,273.020935,-66.267365,962.402832,367.020752,-7.572212,823.574890,345.263672,10.046115,898.501648,379.188446,51.873116,848.900452,412.885345,124.431351,794.340576,,,,325.153992,280.540039,930.923706,296.558472,237.650223,967.942810,346.883057,171.797424,900.633179,316.910889,329.205658,1016.934998
2298,0,272.951569,-66.093216,962.369568,366.789185,-6.170605,824.170776,344.914276,10.804491,899.218933,378.668976,53.234402,850.031860,412.142761,126.426994,796.054932,,,,324.940369,283.223022,932.118469,296.222046,240.488815,969.136719,346.289948,174.273819,902.160339,316.703339,331.941650,1018.163940
2299,0,272.885193,-65.912117,962.331604,366.549469,-4.770918,824.764221,344.560303,11.564938,899.928345,378.138306,54.592022,851.154419,411.378693,128.409836,797.756409,,,,324.721100,285.912537,933.274841,295.878204,243.341461,970.296021,345.682861,176.754929,903.666809,316.491119,334.692474,1019.349365
2300,0,272.821716,-65.724060,962.288879,366.301544,-3.373363,825.354919,344.201752,12.327403,900.629639,377.596588,55.945812,852.267944,410.593414,130.379593,799.444336,,,,324.496338,288.607849,934.392639,295.527039,246.207245,971.420288,345.062073,179.240158,905.151917,316.274292,337.457397,1020.491150
2301,0,272.761108,-65.529030,962.241516,366.045471,-1.978149,825.942749,343.838623,13.091846,901.322571,377.043915,57.295631,853.371826,409.787201,132.336014,801.118042,,,,324.266235,291.308044,935.471069,295.168854,249.085373,972.508911,344.427887,181.728897,906.614990,316.052948,340.235504,1021.588440
2302,0,272.703278,-65.326996,962.189514,365.781311,-0.585483,826.527161,343.471039,13.858225,902.006897,376.480530,58.641315,854.465820,408.960388,134.278915,802.776917,,,,324.030975,294.012390,936.509705,294.803802,251.974945,973.561401,343.780518,184.220596,908.055542,315.827087,343.026001,1022.640808
2303,0,272.648193,-65.117966,962.132874,365.509064,0.804434,827.108154,343.099060,14.626504,902.682556,375.906494,59.982719,855.549561,408.113281,136.207993,804.420471,,,,323.790741,296.720093,937.508240,294.432098,254.875031,974.577148,343.120239,186.714584,909.472839,315.596954,345.828156,1023.647888
2304,0,272.595734,-64.901901,962.071655,365.228790,2.191404,827.685181,342.722687,15.396647,903.349182,375.322113,61.319725,856.622620,407.246185,138.123062,806.048035,,,,323.545685,299.430267,938.466003,294.054047,257.784821,975.555664,342.447388,189.210327,910.866333,315.362579,348.641022,1024.609131
2305,0,272.545898,-64.678795,962.005981,364.940613,3.575228,828.258057,342.341980,16.168623,904.006653,374.727417,62.652187,857.684753,406.359467,140.023911,807.659058,,,,323.296051,302.142151,939.382629,293.669861,260.703339,976.496399,341.762268,191.707169,912.235291,315.124054,351.463806,1025.523804
2306,0,272.498627,-64.448647,961.935669,364.644501,4.955711,828.826355,341.957092,16.942396,904.654602,374.122772,63.979969,858.735413,405.453491,141.910324,809.252869,,,,323.041931,304.854797,940.257629,293.279663,263.629700,977.398804,341.065186,194.204529,913.579285,314.881531,354.295685,1026.391479
2307,0,272.453827,-64.211426,961.861084,364.340637,6.332661,829.390015,341.568024,17.717943,905.293091,373.508240,65.302963,859.774292,404.528748,143.782104,810.828918,,,,322.783600,307.567474,941.090515,292.883881,266.562988,978.262390,340.356506,196.701782,914.897461,314.635132,357.135773,1027.211792
2308,0,272.411346,-63.967133,961.781982,364.029022,7.705884,829.948547,341.174805,18.495230,905.921753,372.884155,66.621040,860.800964,403.585510,145.639084,812.386597,,,,322.521179,310.279297,941.880859,292.482635,269.502319,979.086609,339.636505,199.198318,916.189331,314.384979,359.983185,1027.984253
2309,0,272.371277,-63.715740,961.698486,363.709839,9.075192,830.501709,340.777649,19.274229,906.540405,372.250641,67.934097,861.815247,402.624359,147.481003,813.925354,,,,322.254913,312.989441,942.628235,292.076294,272.446655,979.871033,338.905609,201.693558,917.454163,314.131195,362.837097,1028.708374
2310,0,272.333435,-63.457253,961.610657,363.383148,10.440397,831.049255,340.376526,20.054916,907.148804,371.608032,69.242004,862.816650,401.645691,149.307739,815.444641,,,,321.985077,315.697052,943.332275,291.665009,275.395142,980.615051,338.164124,204.186874,918.691528,313.873932,365.696625,1029.383179
2311,0,272.297760,-63.191650,961.518616,363.049103,11.801306,831.590759,339.971558,20.837257,907.746704,370.956543,70.544647,863.804749,400.649963,151.119110,816.943726,,,,321.711761,318.401184,943.992493,291.249146,278.346832,981.318359,337.412506,206.677612,919.900574,313.613403,368.560913,1030.008789
2312,0,272.264282,-62.918938,961.422241,362.707794,13.157733,832.126099,339.562866,21.621229,908.334106,370.296356,71.841927,864.779236,399.637665,152.914948,818.422119,,,,321.435211,321.101105,944.608459,290.829010,281.300720,981.980286,336.651123,209.165237,921.080811,313.349731,371.428986,1030.584717
2313,0,272.232758,-62.639111,961.321777,362.359406,14.509486,832.654846,339.150482,22.406797,908.910645,369.627869,73.133720,865.739685,398.609406,154.695068,819.879272,,,,321.155731,323.795837,945.179749,290.404785,284.255859,982.600403,335.880371,211.649063,922.231628,313.083008,374.300018,1031.110107
2314,0,272.203247,-62.352161,961.217102,362.003998,15.856374,833.176697,338.734589,23.193937,909.476135,368.951263,74.419937,866.685852,397.565613,156.459305,821.314697,,,,320.873444,326.484528,945.706116,289.976868,287.211334,983.178223,335.100647,214.128494,923.352295,312.813507,377.173157,1031.584595
2315,0,272.175598,-62.058098,961.108398,361.641846,17.198208,833.691345,338.315277,23.982613,910.030396,368.266846,75.700470,867.617310,396.506866,158.207504,822.727600,,,,320.588623,329.166412,946.187012,289.545471,290.166077,983.713440,334.312500,216.602936,924.442261,312.541382,380.047424,1032.007935
2316,0,272.149841,-61.756924,960.995605,361.273071,18.534792,834.198608,337.892670,24.772787,910.573364,367.574951,76.975182,868.533691,395.433746,159.939545,824.117615,,,,320.301514,331.840515,946.622192,289.110962,293.119232,984.205444,333.516235,219.071747,925.500977,312.266815,382.921875,1032.379761
2317,0,272.125793,-61.448650,960.878845,360.897827,19.865932,834.697937,337.466858,25.564430,911.104614,366.875854,78.244011,869.434509,394.346832,161.655228,825.484009,,,,320.012329,334.505981,947.011292,288.673584,296.069672,984.653809,332.712372,221.534302,926.527710,311.989990,385.795654,1032.699341
2318,0,272.103394,-61.133297,960.758179,360.516327,21.191425,835.189331,337.038025,26.357494,911.624146,366.169861,79.506805,870.319641,393.246674,163.354462,826.826416,,,,319.721405,337.161926,947.353943,288.233643,299.016602,985.058289,331.901398,223.989975,927.522034,311.711090,388.667786,1032.966553
2319,0,272.082642,-60.810879,960.633606,360.128723,22.511074,835.672302,336.606201,27.151937,912.131592,365.457336,80.763481,871.188599,392.133942,165.037033,828.144043,,,,319.428864,339.807526,947.649963,287.791473,301.958923,985.418396,331.083710,226.438202,928.483276,311.430328,391.537415,1033.180908
2320,0,272.063446,-60.481419,960.505310,359.735291,23.824671,836.146606,336.171661,27.947712,912.626892,364.738556,82.013931,872.040955,391.009277,166.702866,829.436584,,,,319.135010,342.441925,947.898804,287.347351,304.895630,985.733643,330.259857,228.878296,929.410767,311.147949,394.403534,1033.342163
2321,0,272.045685,-60.144955,960.373230,359.336182,25.132006,836.611938,335.734436,28.744768,913.109924,364.013855,83.258049,872.876465,389.873199,168.351807,830.703491,,,,318.840149,345.064148,948.100403,286.901581,307.825836,986.003723,329.430267,231.309631,930.304077,310.864136,397.265228,1033.449829
2322,0,272.029297,-59.801514,960.237427,358.931610,26.432867,837.067932,335.294708,29.543045,913.580322,363.283600,84.495705,873.694702,388.726501,169.983688,831.943970,,,,318.544464,347.673431,948.254395,286.454498,310.748474,986.228149,328.595428,233.731659,931.162537,310.579132,400.121521,1033.503540
2323,0,272.014252,-59.451153,960.098083,358.521790,27.727039,837.514404,334.852570,30.342487,914.038025,362.548187,85.726799,874.495300,387.569702,171.598373,833.157715,,,,318.248260,350.268860,948.360474,286.006439,313.662628,986.406860,327.755890,236.143692,931.985596,310.293121,402.971436,1033.503174
2324,0,272.000488,-59.093899,959.955017,358.106964,29.014305,837.950928,334.408325,31.143023,914.482727,361.807892,86.951195,875.278076,386.403595,173.195770,834.344116,,,,317.951843,352.849640,948.418457,285.557709,316.567230,986.539185,326.912109,238.545120,932.772827,310.006317,405.814117,1033.448486
2325,0,271.987885,-58.729828,959.808594,357.687408,30.294443,838.377319,333.962006,31.944580,914.914429,361.063049,88.168808,876.042480,385.228760,174.775711,835.502625,,,,317.655396,355.414795,948.428162,285.108582,319.461395,986.624878,326.064575,240.935333,933.523499,309.719025,408.648529,1033.338745
2326,0,271.976410,-58.358990,959.658691,357.263367,31.567230,838.793213,333.513794,32.747078,915.332764,360.314148,89.379486,876.788208,384.045959,176.338058,836.632751,,,,317.359222,357.963623,948.389343,284.659485,322.344086,986.663818,325.213806,243.313751,934.237122,309.431488,411.473724,1033.174316
2327,0,271.966003,-57.981461,959.505432,356.834991,32.832436,839.198364,333.063934,33.550442,915.737610,359.561523,90.583122,877.515015,382.855865,177.882721,837.733948,,,,317.063599,360.495209,948.301758,284.210663,325.214355,986.655457,324.360382,245.679703,934.913269,309.143890,414.288757,1032.954590
2328,0,271.956635,-57.597313,959.348816,356.402618,34.089828,839.592346,332.612518,34.354568,916.128845,358.805542,91.779587,878.222412,381.659180,179.409515,838.805664,,,,316.768829,363.008698,948.165161,283.762421,328.071228,986.599731,323.504700,248.032578,935.551208,308.856537,417.092682,1032.679199
2329,0,271.948120,-57.206635,959.188965,355.966492,35.339176,839.974915,332.159760,35.159359,916.506348,358.046539,92.968750,878.910095,380.456635,180.918320,839.847534,,,,316.475128,365.503326,947.979675,283.315216,330.913757,986.496155,322.647339,250.371811,936.150757,308.569702,419.884491,1032.348389
2330,0,271.940521,-56.809517,959.025940,355.526794,36.580231,840.345886,331.705811,35.964725,916.869751,357.284943,94.150452,879.577881,379.248932,182.409027,840.858948,,,,316.182800,367.978241,947.744873,282.869293,333.740906,986.344666,321.788849,252.696747,936.711182,308.283539,422.663361,1031.961792
2331,0,271.933777,-56.406067,958.859863,355.083923,37.812752,840.704773,331.250885,36.770542,917.218994,356.521149,95.324585,880.225159,378.036774,183.881470,841.839417,,,,315.892090,370.432678,947.460632,282.424988,336.551819,986.144897,320.929688,255.006790,937.231934,307.998352,425.428223,1031.519165
2332,0,271.927734,-55.996391,958.690674,354.638031,39.036472,841.051453,330.795166,37.576691,917.553833,355.755554,96.490982,880.851929,376.820953,185.335510,842.788513,,,,315.603333,372.865723,947.127014,281.982727,339.345490,985.896667,320.070435,257.301361,937.712708,307.714478,428.178131,1031.020508
2333,0,271.922424,-55.580608,958.518555,354.189453,40.251133,841.385498,330.338867,38.383049,917.874146,354.988586,97.649490,881.457520,375.602112,186.771042,843.705627,,,,315.316803,375.276703,946.743835,281.542725,342.120972,985.599731,319.211609,259.579834,938.153076,307.432068,430.912201,1030.465698
2334,0,271.917725,-55.158840,958.343567,353.738464,41.456474,841.706665,329.882111,39.189476,918.179688,354.220581,98.799973,882.041809,374.381073,188.187881,844.590454,,,,315.032654,377.664795,946.310913,281.105377,344.877380,985.254028,318.353699,261.841644,938.552368,307.151428,433.629486,1029.854492
2335,0,271.913635,-54.731228,958.165710,353.285248,42.652229,842.014648,329.425171,39.995842,918.470398,353.451935,99.942268,882.604370,373.158447,189.585892,845.442383,,,,314.751312,380.029266,945.828369,280.670990,347.613800,984.859375,317.497345,264.086151,938.910278,306.872833,436.329010,1029.187012
2336,0,271.910126,-54.297905,957.985107,352.830170,43.838123,842.309265,328.968262,40.801983,918.745911,352.683167,101.076195,883.144897,371.935120,190.964966,846.260986,,,,314.472931,382.369324,945.295959,280.239929,350.329346,984.415527,316.642914,266.312775,939.226501,306.596588,439.009857,1028.463013
2337,0,271.907104,-53.859024,957.801819,352.373505,45.013874,842.590088,328.511475,41.607758,919.006348,351.914520,102.201584,883.663147,370.711700,192.324921,847.045837,,,,314.197876,384.684174,944.713745,279.812500,353.022980,983.922363,315.791046,268.520996,939.500366,306.322845,441.671112,1027.682617
2338,0,271.904541,-53.414753,957.615967,351.915497,46.179203,842.856812,328.055145,42.412987,919.251282,351.146515,103.318268,884.158752,369.489014,193.665604,847.796448,,,,313.926300,386.973175,944.081848,279.389038,355.693970,983.379700,314.942139,270.710144,939.731689,306.051941,444.311859,1026.845703
2339,0,271.902344,-52.965252,957.427551,351.456421,47.333820,843.109314,327.599365,43.217506,919.480591,350.379547,104.426048,884.631348,368.267700,194.986893,848.512268,,,,313.658569,389.235535,943.400024,278.969757,358.341370,982.787598,314.096863,272.879669,939.920044,305.784119,446.931152,1025.952637
2340,0,271.900574,-52.510696,957.236572,350.996552,48.477440,843.347107,327.144440,44.021133,919.694153,349.614014,105.524750,885.080688,367.048492,196.288635,849.193176,,,,313.394867,391.470551,942.668457,278.555084,360.964264,982.145813,313.255646,275.028992,940.065002,305.519653,449.528107,1025.002808
2341,0,271.899078,-52.051273,957.043274,350.536163,49.609764,843.570190,326.690521,44.823677,919.891846,348.850311,106.614159,885.506409,365.832214,197.570618,849.838562,,,,313.135498,393.677521,941.887085,278.145325,363.561890,981.454285,312.418976,277.157593,940.166382,305.258759,452.101837,1023.996826
2342,0,271.897919,-51.587166,956.847656,350.075531,50.730495,843.778015,326.237854,45.624939,920.073364,348.088837,107.694084,885.908325,364.619476,198.832779,850.447876,,,,312.880737,395.855835,941.055969,277.740692,366.133392,980.713135,311.587402,279.264862,940.223694,305.001740,454.651428,1022.934692
2343,0,271.896973,-51.118580,956.649719,349.614960,51.839325,843.970459,325.786682,46.424721,920.238708,347.329987,108.764320,886.286011,363.411011,200.074860,851.021057,,,,312.630737,398.004730,940.175293,277.341492,368.677887,979.922119,310.761353,281.350281,940.236633,304.748779,457.175995,1021.816345
2344,0,271.896271,-50.645718,956.449646,349.154663,52.935955,844.147339,325.337158,47.222801,920.387695,346.574219,109.824638,886.639282,362.207520,201.296783,851.557434,,,,312.385803,400.123627,939.244995,276.948029,371.194611,979.081238,309.941406,283.413300,940.204956,304.500122,459.674713,1020.641907
2345,0,271.895782,-50.168793,956.247375,348.694855,54.020065,844.308228,324.889526,48.018963,920.520142,345.821899,110.874825,886.967896,361.009766,202.498322,852.056763,,,,312.146118,402.211792,938.265259,276.560638,373.682739,978.190613,309.127991,285.453278,940.128357,304.256104,462.146698,1019.411682
2346,0,271.895508,-49.688030,956.043091,348.235901,55.091339,844.453003,324.444061,48.812973,920.635864,345.073395,111.914650,887.271423,359.818420,203.679306,852.518677,,,,311.911987,404.268646,937.236145,276.179535,376.141449,977.250122,308.321564,287.469818,940.006653,304.016846,464.591125,1018.125793
2347,0,271.895355,-49.203651,955.836853,347.778015,56.149475,844.581360,324.000885,49.604610,920.734863,344.329193,112.943878,887.549683,358.634186,204.839584,852.942810,,,,311.683563,406.293610,936.157837,275.804932,378.570068,976.259827,307.522675,289.462280,939.839600,303.782654,467.007172,1016.784302
2348,0,271.895325,-48.715900,955.628601,347.321472,57.194141,844.693054,323.560333,50.393620,920.816956,343.589661,113.962296,887.802551,357.457733,205.978958,853.328918,,,,311.461060,408.286011,935.030457,275.437195,380.967804,975.219849,306.731689,291.430145,939.626831,303.553680,469.393982,1015.387512
2349,0,271.895416,-48.225006,955.418579,346.866486,58.225018,844.788025,323.122528,51.179749,920.881897,342.855194,114.969620,888.029663,356.289703,207.097214,853.676758,,,,311.244720,410.245331,933.854187,275.076508,383.333862,974.130188,305.949188,293.372955,939.368225,303.330139,471.750824,1013.935547
2350,0,271.895630,-47.731232,955.206665,346.413361,59.241776,844.865784,322.687805,51.962749,920.929810,342.126129,115.965622,888.230713,355.130859,208.194214,853.985901,,,,311.034698,412.170959,932.629089,274.723175,385.667572,972.990967,305.175476,295.290161,939.063782,303.112335,474.076874,1012.428894
2351,0,271.895905,-47.234810,954.993164,345.962280,60.244076,844.926392,322.256287,52.742352,920.960327,341.402985,116.950043,888.405640,353.981720,209.269699,854.256165,,,,310.831207,414.062378,931.355652,274.377380,387.968170,971.802307,304.411072,297.181274,938.713074,302.900330,476.371368,1010.867615
2352,0,271.896271,-46.736019,954.778015,345.513580,61.231586,844.969543,321.828308,53.518295,920.973450,340.686005,117.922615,888.554077,352.843109,210.323532,854.487244,,,,310.634399,415.919067,930.033813,274.039337,390.235046,970.564331,303.656433,299.045776,938.316040,302.694366,478.633636,1009.251831
2353,0,271.896759,-46.235111,954.561279,345.067444,62.203964,844.995056,321.403992,54.290302,920.969177,339.975616,118.883080,888.675964,351.715515,211.355469,854.679016,,,,310.444519,417.740448,928.663879,273.709259,392.467468,969.277161,302.911926,300.883209,937.872620,302.494690,480.862854,1007.582336
2354,0,271.897278,-45.732353,954.343079,344.624146,63.160873,845.002747,320.983582,55.058086,920.947266,339.272247,119.831169,888.771118,350.599579,212.365311,854.831116,,,,310.261566,419.526031,927.246094,273.387390,394.664825,967.940979,302.178009,302.693024,937.382751,302.301392,483.058350,1005.858887
2355,0,271.897949,-45.228024,954.123291,344.183899,64.101982,844.992554,320.567413,55.821373,920.907654,338.576294,120.766602,888.839111,349.495972,213.352905,854.943481,,,,310.085876,421.275421,925.780762,273.073975,396.826416,966.555908,301.455048,304.474792,936.846252,302.114624,485.219482,1004.082214
2356,0,271.898621,-44.722393,953.902283,343.746948,65.026924,844.964233,320.155548,56.579868,920.850403,337.888000,121.689095,888.880127,348.405273,214.317978,855.015869,,,,309.917389,422.988068,924.268066,272.769073,398.951660,965.122253,300.743500,306.228088,936.263123,301.934631,487.345520,1002.252441
2357,0,271.899445,-44.215744,953.679993,343.313599,65.935379,844.917664,319.748352,57.333282,920.775269,337.207855,122.598381,888.893860,347.327972,215.260361,855.048096,,,,309.756439,424.663483,922.708313,272.472961,401.039948,963.640320,300.043640,307.952423,935.633423,301.761475,489.435822,1000.370117
2358,0,271.900360,-43.708355,953.456421,342.884064,66.826996,844.852600,319.345947,58.081306,920.682373,336.536102,123.494164,888.880066,346.264740,216.179840,855.040222,,,,309.602966,426.301331,921.101990,272.185730,403.090729,962.110168,299.355957,309.647369,934.957031,301.595337,491.489746,998.435547
2359,0,271.901337,-43.200516,953.231689,342.458527,67.701454,844.769165,318.948669,58.823639,920.571533,335.873199,124.376144,888.838745,345.216125,217.076202,854.991882,,,,309.457214,427.901093,919.449158,271.907593,405.103424,960.532166,298.680756,311.312500,934.234070,301.436310,493.506714,996.449158
2360,0,271.902496,-42.692513,953.005859,342.037292,68.558388,844.667053,318.556610,59.559975,920.442688,335.219452,125.244064,888.769836,344.182617,217.949234,854.903076,,,,309.319183,429.462433,917.750244,271.638733,407.077423,958.906677,298.018402,312.947296,933.464478,301.284515,495.486084,994.411316
2361,0,271.903839,-42.184631,952.778931,341.620575,69.397491,844.546326,318.170044,60.290001,920.295898,334.575134,126.097618,888.673157,343.164673,218.798721,854.773743,,,,309.188995,430.984924,916.005615,271.379211,409.012329,957.233826,297.369202,314.551483,932.648438,301.140137,497.427338,992.322510
2362,0,271.905304,-41.677170,952.551086,341.208618,70.218430,844.406738,317.789154,61.013412,920.131042,333.940674,126.936508,888.548706,342.162903,219.624481,854.603943,,,,309.066681,432.468231,914.215637,271.129120,410.907501,955.514282,296.733521,316.124573,931.785950,301.003143,499.329865,990.183228
2363,0,271.907043,-41.170406,952.322266,340.801605,71.020859,844.248230,317.414185,61.729885,919.948181,333.316345,127.760452,888.396423,341.177795,220.426270,854.393494,,,,308.952423,433.911987,912.380554,270.888641,412.762573,953.748047,296.111664,317.666138,930.877258,300.873688,501.193176,987.993958
2364,0,271.908936,-40.664642,952.092529,340.399841,71.804466,844.070862,317.045349,62.439106,919.747253,332.702454,128.569138,888.216248,340.209686,221.203888,854.142456,,,,308.846161,435.315826,910.501038,270.657898,414.576996,951.935730,295.503937,319.175903,929.922424,300.751862,503.016724,985.755066
2365,0,271.911102,-40.160164,951.862000,340.003448,72.568939,843.874512,316.682800,63.140759,919.528320,332.099304,129.362289,888.008118,339.259155,221.957153,853.850769,,,,308.748047,436.679443,908.577454,270.436920,416.350403,950.077576,294.910645,320.653412,928.921631,300.637726,504.799957,983.467407
2366,0,271.913605,-39.657257,951.630737,339.612823,73.313957,843.659119,316.326782,63.834518,919.291321,331.507202,130.139587,887.772034,338.326538,222.685822,853.518677,,,,308.657990,438.002625,906.609985,270.225800,418.082306,948.174194,294.331970,322.098328,927.875122,300.531311,506.542572,981.131165
