Trajectories
200
,,m10:RSHO,,,m10:RUPA,,,m10:RUPB,,,m10:RUPC,,,m10:RELB,,,m10:RMEP,,,m10:RWRA,,,m10:RWRB,,,m10:RFRA,,,m10:RFIN,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
95,0,286.228271,-39.195217,935.103638,342.730347,65.520592,819.126038,322.153107,61.105812,892.730469,330.349945,125.139725,857.634827,331.586090,210.512421,817.486023,,,,322.975800,436.607727,801.242126,277.680511,433.419403,840.773010,289.833099,331.047455,854.116699,316.895447,521.077637,855.931274
96,0,286.226837,-39.209484,935.114563,342.734467,65.525627,819.154114,322.154968,61.094505,892.765686,330.351440,125.134644,857.685242,331.584259,210.521576,817.564270,,,,322.994690,436.625793,801.387451,277.707336,433.432953,840.917847,289.848022,331.052673,854.237061,316.930176,521.084351,856.110718
97,0,286.225037,-39.223560,935.125671,342.738312,65.530632,819.182068,322.156647,61.083309,892.800781,330.352875,125.129578,857.735229,331.582336,210.530762,817.641785,,,,323.013763,436.643890,801.532166,277.734039,433.446594,841.061401,289.862854,331.058105,854.356873,316.964691,521.091431,856.289307
98,0,286.222870,-39.237442,935.137085,342.741882,65.535591,819.209839,322.158051,61.072216,892.835754,330.354218,125.124542,857.784607,331.580475,210.539902,817.718628,,,,323.033020,436.662048,801.676025,277.760620,433.460236,841.203674,289.877563,331.063751,854.475891,316.998962,521.098694,856.467041
99,0,286.220276,-39.251133,935.148743,342.745148,65.540466,819.237427,322.159210,61.061222,892.870422,330.355469,125.119507,857.833496,331.578491,210.549026,817.794556,,,,323.052368,436.680115,801.819092,277.786957,433.473846,841.344604,289.892181,331.069519,854.594055,317.032898,521.106140,856.643738
100,0,286.217316,-39.264629,935.160645,342.748169,65.545242,819.264771,322.160156,61.050327,892.904846,330.356598,125.114471,857.881653,331.576599,210.558060,817.869629,,,,323.071930,436.698151,801.961060,277.813110,433.487488,841.483826,289.906616,331.075470,854.711121,317.066528,521.113831,856.819092
101,0,286.213898,-39.277943,935.172852,342.750885,65.549927,819.291809,322.160797,61.039520,892.938965,330.357635,125.109421,857.929199,331.574615,210.567017,817.943665,,,,323.091492,436.716095,802.101807,277.838898,433.501068,841.621216,289.920929,331.081512,854.826965,317.099670,521.121643,856.992981
102,0,286.210114,-39.291054,935.185303,342.753296,65.554459,819.318726,322.161224,61.028797,892.972717,330.358582,125.104340,857.976013,331.572693,210.575836,818.016785,,,,323.111115,436.733917,802.241150,277.864319,433.514526,841.756775,289.935028,331.087585,854.941528,317.132263,521.129639,857.165161
103,0,286.205933,-39.303978,935.198059,342.755371,65.558823,819.345215,322.161438,61.018158,893.006104,330.359497,125.099213,858.021973,331.570709,210.584503,818.088562,,,,323.130768,436.751678,802.379028,277.889282,433.527954,841.890198,289.948914,331.093781,855.054688,317.164337,521.137695,857.335571
104,0,286.201294,-39.316711,935.211060,342.757233,65.563011,819.371460,322.161316,61.007587,893.039001,330.360229,125.094055,858.067017,331.568787,210.593033,818.159241,,,,323.150360,436.769226,802.515137,277.913849,433.541229,842.021423,289.962524,331.099945,855.166199,317.195679,521.145935,857.503906
105,0,286.196289,-39.329250,935.224365,342.758728,65.566978,819.397278,322.160980,60.997089,893.071472,330.360931,125.088829,858.111267,331.566803,210.601318,818.228455,,,,323.169922,436.786560,802.649414,277.937836,433.554382,842.150269,289.975922,331.106171,855.275940,317.226288,521.154236,857.669922
106,0,286.190826,-39.341591,935.237915,342.759918,65.570709,819.422668,322.160400,60.986656,893.103333,330.361481,125.083504,858.154480,331.564880,210.609390,818.296387,,,,323.189331,436.803680,802.781677,277.961182,433.567352,842.276428,289.988983,331.112305,855.383667,317.256104,521.162537,857.833618
107,0,286.184967,-39.353752,935.251831,342.760773,65.574181,819.447632,322.159485,60.976273,893.134766,330.362000,125.078094,858.196594,331.562897,210.617188,818.362610,,,,323.208557,436.820526,802.911743,277.983917,433.580109,842.399963,290.001709,331.118347,855.489441,317.284943,521.170715,857.994568
108,0,286.178741,-39.365707,935.265930,342.761322,65.577354,819.472107,322.158356,60.965942,893.165527,330.362366,125.072601,858.237610,331.560974,210.624680,818.427124,,,,323.227600,436.837067,803.039429,278.005859,433.592651,842.520386,290.014130,331.124268,855.592896,317.312744,521.178955,858.152649
109,0,286.171997,-39.377480,935.280396,342.761505,65.580208,819.496155,322.156952,60.955662,893.195496,330.362640,125.066948,858.277527,331.558990,210.631836,818.489990,,,,323.246399,436.853333,803.164490,278.027039,433.604858,842.637756,290.026123,331.130066,855.693909,317.339478,521.187195,858.307556
110,0,286.164917,-39.389057,935.295105,342.761383,65.582710,819.519592,322.155304,60.945415,893.224915,330.362823,125.061188,858.316101,331.557098,210.638626,818.550842,,,,323.264832,436.869202,803.286804,278.047333,433.616852,842.751831,290.037689,331.135651,855.792358,317.364960,521.195251,858.459106
111,0,286.157379,-39.400444,935.310120,342.760956,65.584824,819.542419,322.153320,60.935204,893.253357,330.362915,125.055252,858.353394,331.555115,210.645004,818.609680,,,,323.282990,436.884644,803.406067,278.066650,433.628479,842.862244,290.048828,331.141052,855.888000,317.389160,521.203186,858.607056
112,0,286.149384,-39.411633,935.325378,342.760132,65.586525,819.564636,322.151093,60.925018,893.281128,330.362885,125.049156,858.389282,331.553192,210.650955,818.666321,,,,323.300629,436.899658,803.522034,278.084961,433.639740,842.968811,290.059509,331.146179,855.980652,317.411926,521.210876,858.751099
113,0,286.141052,-39.422634,935.340942,342.758972,65.587776,819.586182,322.148590,60.914852,893.307983,330.362762,125.042885,858.423645,331.551239,210.656418,818.720703,,,,323.317841,436.914185,803.634766,278.102234,433.650543,843.071472,290.069611,331.151031,856.070129,317.433167,521.218445,858.891052
114,0,286.132233,-39.433445,935.356812,342.757507,65.588539,819.606934,322.145813,60.904701,893.333801,330.362549,125.036400,858.456421,331.549286,210.661331,818.772644,,,,323.334534,436.928162,803.743774,278.118286,433.660950,843.169800,290.079193,331.155548,856.156250,317.452820,521.225708,859.026733
115,0,286.123077,-39.444061,935.372864,342.755615,65.588791,819.627014,322.142792,60.894558,893.358643,330.362244,125.029686,858.487671,331.547394,210.665726,818.822021,,,,323.350677,436.941528,803.848938,278.133087,433.670837,843.263611,290.088165,331.159668,856.238770,317.470673,521.232605,859.157593
116,0,286.113434,-39.454491,935.389282,342.753387,65.588486,819.646240,322.139435,60.884415,893.382385,330.361816,125.022736,858.517090,331.545441,210.669525,818.868652,,,,323.366119,436.954315,803.950012,278.146606,433.680237,843.352661,290.096558,331.163391,856.317566,317.486664,521.239197,859.283630
117,0,286.103394,-39.464722,935.405884,342.750793,65.587593,819.664551,322.135834,60.874275,893.405029,330.361267,125.015526,858.544739,331.543579,210.672653,818.912415,,,,323.380890,436.966400,804.046753,278.158691,433.689026,843.436829,290.104248,331.166687,856.392395,317.500702,521.245483,859.404358
118,0,286.092987,-39.474762,935.422852,342.747803,65.586067,819.682007,322.131989,60.864124,893.426392,330.360657,125.008049,858.570496,331.541656,210.675110,818.953186,,,,323.394867,436.977753,804.138916,278.169342,433.697205,843.515503,290.111176,331.169434,856.462952,317.512634,521.251404,859.519714
119,0,286.082184,-39.484612,935.440002,342.744476,65.583870,819.698364,322.127838,60.853958,893.446594,330.359863,125.000267,858.594360,331.539825,210.676849,818.990784,,,,323.408051,436.988312,804.226196,278.178406,433.704742,843.588745,290.117401,331.171692,856.529114,317.522308,521.256775,859.629211
120,0,286.070984,-39.494270,935.457397,342.740784,65.580956,819.713623,322.123474,60.843773,893.465332,330.359009,124.992172,858.616028,331.538025,210.677795,819.025024,,,,323.420349,436.998077,804.308533,278.185852,433.711517,843.656250,290.122803,331.173340,856.590637,317.529663,521.261719,859.732544
121,0,286.059357,-39.503727,935.474915,342.736694,65.577286,819.727905,322.118805,60.833557,893.482666,330.358063,124.983742,858.635620,331.536163,210.677933,819.055908,,,,323.431702,437.006927,804.385437,278.191498,433.717590,843.717529,290.127411,331.174377,856.647278,317.534576,521.266113,859.829529
122,0,286.047363,-39.512997,935.492737,342.732239,65.572807,819.740906,322.113861,60.823318,893.498657,330.356995,124.974953,858.652893,331.534424,210.677216,819.083008,,,,323.442047,437.014801,804.456726,278.195404,433.722809,843.772339,290.131104,331.174774,856.698730,317.536865,521.269836,859.919922
123,0,286.035004,-39.522064,935.510864,342.727417,65.567474,819.752502,322.108673,60.813038,893.512939,330.355804,124.965790,858.667786,331.532684,210.675613,819.106384,,,,323.451294,437.021698,804.522095,278.197418,433.727173,843.820496,290.133820,331.174438,856.744934,317.536377,521.273010,860.003174
124,0,286.022278,-39.530930,935.529114,342.722260,65.561234,819.762878,322.103271,60.802719,893.525635,330.354523,124.956230,858.680176,331.530975,210.673019,819.125854,,,,323.459381,437.027496,804.581360,278.197388,433.730591,843.861694,290.135620,331.173370,856.785461,317.533112,521.275574,860.079041
125,0,286.009186,-39.539597,935.547485,342.716766,65.554070,819.771729,322.097534,60.792362,893.536682,330.353088,124.946259,858.690063,331.529327,210.669449,819.141174,,,,323.466339,437.032166,804.634094,278.195282,433.733093,843.895508,290.136383,331.171478,856.820251,317.526764,521.277405,860.147217
126,0,285.995758,-39.548061,935.565979,342.710846,65.545891,819.779053,322.091644,60.781948,893.545837,330.351562,124.935852,858.697266,331.527710,210.664810,819.152039,,,,323.471954,437.035614,804.680176,278.191040,433.734528,843.921631,290.136078,331.168762,856.848816,317.517303,521.278442,860.207458
127,0,285.981995,-39.556320,935.584717,342.704620,65.536674,819.784790,322.085449,60.771484,893.553284,330.349884,124.924980,858.701782,331.526062,210.659088,819.158630,,,,323.476257,437.037842,804.719177,278.184540,433.734924,843.939758,290.134644,331.165192,856.871155,317.504547,521.278809,860.259216
128,0,285.967896,-39.564373,935.603577,342.698059,65.526382,819.788757,322.079010,60.760967,893.558594,330.348145,124.913635,858.703369,331.524536,210.652206,819.160461,,,,323.479126,437.038757,804.750854,278.175629,433.734161,843.949707,290.132019,331.160706,856.886780,317.488434,521.278198,860.302307
129,0,285.953430,-39.572212,935.622375,342.691193,65.514938,819.790955,322.072296,60.750389,893.562073,330.346252,124.901794,858.701904,331.523010,210.644119,819.157410,,,,323.480499,437.038239,804.774902,278.164276,433.732178,843.951050,290.128174,331.155243,856.895630,317.468719,521.276794,860.336426
130,0,285.938751,-39.579842,935.641418,342.683899,65.502312,819.791199,322.065399,60.739754,893.563354,330.344269,124.889435,858.697327,331.521515,210.634811,819.149414,,,,323.480316,437.036285,804.790955,278.150360,433.728943,843.943420,290.123077,331.148712,856.897217,317.445343,521.274414,860.360962
131,0,285.923706,-39.587254,935.660400,342.676331,65.488449,819.789551,322.058258,60.729053,893.562439,330.342133,124.876526,858.689575,331.520020,210.624191,819.136292,,,,323.478455,437.032776,804.798828,278.133789,433.724335,843.926575,290.116577,331.141205,856.891541,317.418091,521.271057,860.375732
132,0,285.908417,-39.594437,935.679565,342.668488,65.473320,819.785767,322.050903,60.718292,893.559143,330.339874,124.863075,858.678528,331.518585,210.612213,819.117737,,,,323.474915,437.027710,804.798096,278.114471,433.718414,843.900024,290.108734,331.132507,856.878113,317.386902,521.266663,860.380493
133,0,285.892883,-39.601398,935.698547,342.660278,65.456856,819.779724,322.043335,60.707466,893.553589,330.337524,124.849037,858.663940,331.517181,210.598846,819.093567,,,,323.469543,437.021027,804.788574,278.092224,433.711029,843.863525,290.099457,331.122681,856.856628,317.351562,521.261169,860.374573
134,0,285.877075,-39.608116,935.717651,342.651794,65.439018,819.771606,322.035522,60.696575,893.545654,330.335022,124.834396,858.645813,331.515808,210.584030,819.063782,,,,323.462341,437.012543,804.769836,278.067078,433.702087,843.816895,290.088684,331.111633,856.827087,317.311951,521.254456,860.357788
135,0,285.861053,-39.614605,935.736511,342.642975,65.419762,819.760986,322.027496,60.685619,893.535095,330.332367,124.819138,858.623962,331.514465,210.567703,819.028076,,,,323.453094,437.002289,804.741577,278.038818,433.691589,843.759460,290.076385,331.099365,856.788940,317.267914,521.246643,860.329712
136,0,285.844788,-39.620846,935.755493,342.633881,65.399040,819.747925,322.019318,60.674591,893.521851,330.329620,124.803238,858.598328,331.513184,210.549820,818.986267,,,,323.441925,436.990204,804.703491,278.007416,433.679413,843.691223,290.062439,331.085754,856.741943,317.219391,521.237610,860.289917
137,0,285.828339,-39.626839,935.774231,342.624481,65.376823,819.732239,322.010864,60.663509,893.505981,330.326721,124.786682,858.568787,331.511871,210.530319,818.938110,,,,323.428528,436.976166,804.655212,277.972748,433.665527,843.611511,290.046814,331.070801,856.685913,317.166107,521.227234,860.238159
138,0,285.811737,-39.632565,935.792786,342.614838,65.353050,819.713928,322.002258,60.652359,893.487244,330.323730,124.769447,858.535095,331.510620,210.509171,818.883667,,,,323.412994,436.960083,804.596436,277.934723,433.649841,843.520203,290.029480,331.054443,856.620667,317.108002,521.215576,860.173889
139,0,285.794983,-39.638027,935.811279,342.604919,65.327690,819.692932,321.993530,60.641151,893.465576,330.320557,124.751518,858.497314,331.509369,210.486313,818.822510,,,,323.395172,436.941956,804.526794,277.893250,433.632263,843.416931,290.010315,331.036621,856.545715,317.044983,521.202454,860.096680
140,0,285.778046,-39.643215,935.829468,342.594696,65.300690,819.669067,321.984528,60.629887,893.440918,330.317291,124.732864,858.455200,331.508148,210.461670,818.754578,,,,323.374969,436.921631,804.446167,277.848145,433.612762,843.301147,289.989319,331.017334,856.460876,316.976776,521.187866,860.006409
141,0,285.760986,-39.648129,935.847412,342.584259,65.272003,819.642151,321.975403,60.618561,893.413208,330.313843,124.713486,858.408630,331.506927,210.435226,818.679688,,,,323.352264,436.899109,804.353882,277.799408,433.591217,843.172729,289.966400,330.996521,856.365784,316.903351,521.171692,859.902405
142,0,285.743896,-39.652748,935.865051,342.573517,65.241623,819.612122,321.966156,60.607182,893.382263,330.310211,124.693367,858.357544,331.505707,210.406921,818.597534,,,,323.327057,436.874268,804.249939,277.746887,433.567596,843.031189,289.941559,330.974030,856.260376,316.824524,521.154114,859.784363
143,0,285.726654,-39.657070,935.882385,342.562592,65.209480,819.578979,321.956726,60.595753,893.348022,330.306488,124.672462,858.301697,331.504486,210.376678,818.508179,,,,323.299194,436.847046,804.133850,277.690521,433.541809,842.876282,289.914642,330.949951,856.144104,316.740204,521.134705,859.651917
144,0,285.709381,-39.661095,935.899292,342.551392,65.175537,819.542664,321.947144,60.584282,893.310486,330.302582,124.650795,858.241089,331.503235,210.344452,818.411316,,,,323.268646,436.817352,804.005188,277.630219,433.513763,842.707520,289.885651,330.924194,856.016907,316.650208,521.113708,859.504639
145,0,285.692108,-39.664806,935.915894,342.539948,65.139778,819.502808,321.937439,60.572769,893.269409,330.298584,124.628319,858.175476,331.501984,210.310211,818.306763,,,,323.235291,436.785126,803.863892,277.565796,433.483398,842.524719,289.854462,330.896637,855.878540,316.554413,521.090942,859.342224
146,0,285.674744,-39.668190,935.932068,342.528290,65.102158,819.459595,321.927643,60.561222,893.224792,330.294373,124.605019,858.104797,331.500702,210.273895,818.194336,,,,323.199066,436.750336,803.709412,277.497284,433.450623,842.327332,289.821075,330.867340,855.728638,316.452698,521.066284,859.164185
147,0,285.657471,-39.671253,935.947693,342.516357,65.062653,819.412842,321.917725,60.549644,893.176514,330.289978,124.580902,858.028992,331.499359,210.235428,818.073853,,,,323.159851,436.712799,803.541504,277.424530,433.415344,842.115295,289.785400,330.836212,855.566833,316.344910,521.039856,858.970093
148,0,285.640137,-39.673981,935.962891,342.504272,65.021210,819.362305,321.907684,60.538044,893.124512,330.285492,124.555946,857.947815,331.497955,210.194794,817.945312,,,,323.117523,436.672546,803.359802,277.347443,433.377533,841.888123,289.747406,330.803192,855.393127,316.230988,521.011353,858.759766
149,0,285.622925,-39.676361,935.977661,342.491913,64.977829,819.308044,321.897522,60.526428,893.068604,330.280792,124.530128,857.861206,331.496490,210.151962,817.808350,,,,323.072113,436.629425,803.164124,277.265961,433.337067,841.645447,289.707001,330.768188,855.207092,316.110687,520.980896,858.532654
150,0,285.605804,-39.678379,935.991760,342.479340,64.932457,819.249878,321.887329,60.514801,893.008789,330.275879,124.503448,857.769043,331.494873,210.106842,817.662842,,,,323.023407,436.583405,802.954041,277.179993,433.293884,841.386963,289.664154,330.731262,855.008545,315.984009,520.948425,858.288452
151,0,285.588806,-39.680042,936.005249,342.466583,64.885086,819.187683,321.877075,60.503178,892.944946,330.270813,124.475883,857.671265,331.493103,210.059402,817.508667,,,,322.971405,436.534332,802.729248,277.089386,433.247894,841.112488,289.618774,330.692322,854.797180,315.850769,520.913696,858.026855
152,0,285.571899,-39.681324,936.018066,342.453644,64.835693,819.121521,321.866760,60.491554,892.876953,330.265594,124.447426,857.567566,331.491241,210.009583,817.345642,,,,322.915955,436.482239,802.489502,276.994141,433.198975,840.821594,289.570770,330.651245,854.572754,315.710846,520.876892,857.747375
153,0,285.555176,-39.682213,936.030273,342.440460,64.784225,819.051208,321.856384,60.479950,892.804688,330.260193,124.418068,857.457947,331.489105,209.957382,817.173523,,,,322.856995,436.427002,802.234558,276.894135,433.147156,840.513977,289.520172,330.608093,854.335205,315.564117,520.837708,857.449768
154,0,285.538666,-39.682705,936.041687,342.427063,64.730705,818.976501,321.845947,60.468372,892.728210,330.254517,124.387802,857.342224,331.486755,209.902710,816.992371,,,,322.794403,436.368500,801.963989,276.789276,433.092255,840.189514,289.466858,330.562775,854.084045,315.410492,520.796326,857.133545
155,0,285.522369,-39.682789,936.052429,342.413483,64.675087,818.897522,321.835541,60.456825,892.647278,330.248718,124.356606,857.220398,331.484131,209.845551,816.801758,,,,322.728180,436.306641,801.677551,276.679504,433.034241,839.847595,289.410767,330.515228,853.819336,315.249878,520.752441,856.798523
156,0,285.506378,-39.682449,936.062317,342.399719,64.617348,818.814087,321.825104,60.445324,892.561829,330.242706,124.324486,857.092346,331.481262,209.785858,816.601685,,,,322.658142,436.241455,801.375000,276.564758,432.972931,839.488342,289.351868,330.465424,853.540588,315.082123,520.706055,856.444214
157,0,285.490601,-39.681671,936.071472,342.385712,64.557503,818.726135,321.814697,60.433872,892.471924,330.236450,124.291428,856.957764,331.477966,209.723602,816.392090,,,,322.584229,436.172760,801.056091,276.444885,432.908417,839.111206,289.290100,330.413330,853.247864,314.907196,520.657166,856.070496
158,0,285.475189,-39.680443,936.079712,342.371460,64.495522,818.633484,321.804260,60.422489,892.377319,330.229980,124.257423,856.816772,331.474335,209.658737,816.172607,,,,322.506378,436.100525,800.720459,276.319855,432.840424,838.716003,289.225403,330.358917,852.940857,314.724854,520.605713,855.677002
159,0,285.460114,-39.678757,936.087158,342.357056,64.431381,818.536133,321.793823,60.411179,892.278015,330.223297,124.222466,856.669128,331.470215,209.591232,815.943298,,,,322.424438,436.024597,800.367981,276.189667,432.769012,838.302551,289.157684,330.302124,852.619202,314.535156,520.551575,855.263245
160,0,285.445435,-39.676590,936.093628,342.342438,64.365097,818.434082,321.783447,60.399952,892.173889,330.216339,124.186546,856.514832,331.465698,209.521057,815.703796,,,,322.338440,435.945007,799.998291,276.054108,432.694000,837.870544,289.086945,330.242828,852.283020,314.337921,520.494629,854.829102
161,0,285.431183,-39.673935,936.099182,342.327606,64.296646,818.327087,321.773102,60.388824,892.064941,330.209198,124.149666,856.353638,331.460602,209.448166,815.454285,,,,322.248138,435.861572,799.611267,275.913208,432.615295,837.419800,289.013092,330.181122,851.931946,314.133026,520.434937,854.374207
162,0,285.417358,-39.670773,936.103699,342.312500,64.226036,818.215149,321.762848,60.377815,891.951050,330.201752,124.111809,856.185547,331.454926,209.372513,815.194458,,,,322.153534,435.774231,799.206543,275.766876,432.532898,836.950012,288.936005,330.116882,851.565857,313.920441,520.372253,853.898376
163,0,285.403992,-39.667091,936.107239,342.297241,64.153252,818.098206,321.752594,60.366924,891.832092,330.194092,124.072983,856.010498,331.448639,209.294083,814.924194,,,,322.054565,435.682983,798.783997,275.615051,432.446686,836.461121,288.855804,330.050018,851.184570,313.700043,520.306641,853.401428
164,0,285.391144,-39.662876,936.109741,342.281708,64.078300,817.976135,321.742462,60.356167,891.708191,330.186096,124.033165,855.828308,331.441742,209.212830,814.643433,,,,321.951019,435.587646,798.343506,275.457672,432.356537,835.952820,288.772217,329.980652,850.787964,313.471832,520.238037,852.882874
165,0,285.378906,-39.658104,936.111145,342.265930,64.001190,817.848938,321.732361,60.345558,891.579102,330.177887,123.992386,855.638916,331.434082,209.128738,814.352112,,,,321.842957,435.488190,797.884644,275.294678,432.262390,835.424927,288.685394,329.908539,850.375916,313.235596,520.166321,852.342529
166,0,285.367157,-39.652763,936.111511,342.249969,63.921906,817.716492,321.722351,60.335106,891.444885,330.169312,123.950607,855.442261,331.425659,209.041794,814.050049,,,,321.730194,435.384521,797.407349,275.126007,432.164124,834.877380,288.595184,329.833771,849.948303,312.991394,520.091431,851.780334
167,0,285.356079,-39.646843,936.110657,342.233704,63.840466,817.578796,321.712433,60.324841,891.305359,330.160461,123.907837,855.238342,331.416473,208.951935,813.737244,,,,321.612671,435.276550,796.911438,274.951599,432.061737,834.309937,288.501495,329.756256,849.504944,312.739044,520.013184,851.196045
168,0,285.345581,-39.640324,936.108826,342.217255,63.756863,817.435669,321.702606,60.314754,891.160645,330.151306,123.864067,855.027039,331.406433,208.859146,813.413574,,,,321.490356,435.164185,796.396729,274.771393,431.955078,833.722473,288.404388,329.675964,849.045776,312.478577,519.931702,850.589294
169,0,285.335815,-39.633183,936.105652,342.200562,63.671120,817.287292,321.692841,60.304878,891.010681,330.141846,123.819313,854.808228,331.395538,208.763412,813.078979,,,,321.363037,435.047394,795.863037,274.585388,431.844055,833.114929,288.303741,329.592896,848.570557,312.209839,519.846680,849.960022
170,0,285.326691,-39.625404,936.101440,342.183624,63.583248,817.133484,321.683167,60.295219,890.855347,330.132019,123.773560,854.581848,331.383636,208.664703,812.733398,,,,321.230682,434.926056,795.310181,274.393494,431.728577,832.487122,288.199524,329.506866,848.079529,311.932861,519.758240,849.307983
171,0,285.318359,-39.616982,936.096008,342.166382,63.493252,816.974182,321.673615,60.285797,890.694763,330.121826,123.726807,854.347900,331.370819,208.562988,812.376831,,,,321.093201,434.800110,794.738098,274.195679,431.608551,831.838928,288.091675,329.417969,847.572266,311.647552,519.666138,848.633118
172,0,285.310730,-39.607891,936.089294,342.148956,63.401146,816.809326,321.664093,60.276615,890.528687,330.111267,123.679047,854.106384,331.357025,208.458252,812.009216,,,,320.950531,434.669525,794.146729,273.991882,431.483948,831.170349,287.980164,329.326141,847.048828,311.353851,519.570496,847.935059
173,0,285.303955,-39.598114,936.081360,342.131287,63.306950,816.638977,321.654694,60.267696,890.357178,330.100311,123.630302,853.857117,331.342163,208.350464,811.630432,,,,320.802612,434.534119,793.535767,273.782104,431.354675,830.481262,287.864990,329.231293,846.509155,311.051819,519.471008,847.213989
174,0,285.297974,-39.587643,936.072144,342.113342,63.210682,816.463135,321.645416,60.259052,890.180359,330.088928,123.580551,853.600220,331.326202,208.239594,811.240479,,,,320.649231,434.393921,792.905212,273.566284,431.220551,829.771667,287.746033,329.133392,845.953186,310.741241,519.367676,846.469482
175,0,285.292816,-39.576454,936.061768,342.095154,63.112354,816.281677,321.636169,60.250690,889.998108,330.077179,123.529800,853.335510,331.309143,208.125671,810.839478,,,,320.490417,434.248779,792.255005,273.344360,431.081604,829.041504,287.623352,329.032349,845.380920,310.422241,519.260437,845.701599
176,0,285.288513,-39.564537,936.049988,342.076782,63.011990,816.094604,321.627014,60.242634,889.810303,330.064941,123.478050,853.063110,331.290833,208.008621,810.427185,,,,320.326050,434.098633,791.584900,273.116394,430.937653,828.290710,287.496765,328.928223,844.792236,310.094757,519.149170,844.910156
177,0,285.285156,-39.551872,936.036926,342.058136,62.909611,815.901855,321.617920,60.234886,889.617126,330.052246,123.425301,852.782898,331.271393,207.888443,810.003784,,,,320.156036,433.943420,790.895020,272.882263,430.788666,827.519226,287.366425,328.820892,844.187256,309.758698,519.033875,844.095032
178,0,285.282684,-39.538452,936.022705,342.039215,62.805244,815.703552,321.608917,60.227455,889.418518,330.039154,123.371552,852.494812,331.250671,207.765106,809.569092,,,,319.980286,433.783081,790.185303,272.641968,430.634491,826.727295,287.232086,328.710327,843.565735,309.414124,518.914307,843.256409
179,0,285.281158,-39.524258,936.007080,342.020081,62.698902,815.499695,321.599976,60.220356,889.214478,330.025452,123.316811,852.199036,331.228638,207.638626,809.123291,,,,319.798737,433.617462,789.455505,272.395447,430.475159,825.914612,287.093872,328.596405,842.927917,309.060974,518.790405,842.393860
180,0,285.280579,-39.509274,935.990173,342.000763,62.590607,815.290222,321.591064,60.213600,889.005005,330.011353,123.261063,851.895447,331.205292,207.508957,808.666260,,,,319.611267,433.446625,788.705750,272.142761,430.310455,825.081482,286.951691,328.479156,842.273682,308.699219,518.662231,841.507751
181,0,285.281006,-39.493492,935.971924,341.981171,62.480392,815.075134,321.582214,60.207184,888.790100,329.996613,123.204323,851.584045,331.180573,207.376083,808.198181,,,,319.417877,433.270355,787.936157,271.883850,430.140350,824.227722,286.805481,328.358521,841.603088,308.328918,518.529541,840.597717
182,0,285.282440,-39.476910,935.952393,341.961426,62.368271,814.854492,321.573395,60.201122,888.569763,329.981384,123.146584,851.264832,331.154449,207.240005,807.718872,,,,319.218384,433.088654,787.146362,271.618652,429.964722,823.353577,286.655273,328.234436,840.916199,307.950043,518.392273,839.663879
183,0,285.284912,-39.459499,935.931519,341.941376,62.254261,814.628357,321.564636,60.195423,888.344055,329.965576,123.087852,850.937866,331.126831,207.100693,807.228516,,,,319.012787,432.901428,786.336731,271.347229,429.783508,822.459106,286.501007,328.106812,840.213074,307.562592,518.250366,838.706238
184,0,285.288391,-39.441261,935.909302,341.921204,62.138386,814.396606,321.555908,60.190083,888.112976,329.949219,123.028114,850.603088,331.097809,206.958145,806.727051,,,,318.801025,432.708649,785.507080,271.069427,429.596588,821.544312,286.342651,327.975616,839.493652,307.166473,518.103638,837.724976
185,0,285.292969,-39.422188,935.885803,341.900848,62.020653,814.159485,321.547241,60.185112,887.876587,329.932251,122.967377,850.260681,331.067261,206.812332,806.214600,,,,318.582916,432.510101,784.657410,270.785400,429.403931,820.609253,286.180206,327.840820,838.757996,306.761841,517.952087,836.719849
186,0,285.298615,-39.402271,935.860962,341.880310,61.901089,813.916992,321.538513,60.180508,887.634888,329.914673,122.905624,849.910583,331.035217,206.663284,805.691162,,,,318.358551,432.305908,783.787964,270.494995,429.205383,819.654236,286.013611,327.702271,838.006287,306.348541,517.795532,835.691162
187,0,285.305359,-39.381500,935.834778,341.859680,61.779705,813.669006,321.529846,60.176273,887.387878,329.896454,122.842880,849.552734,331.001678,206.510925,805.156921,,,,318.127686,432.095856,782.898682,270.198273,429.000885,818.679138,285.842804,327.559998,837.238525,305.926636,517.633972,834.638916
188,0,285.313202,-39.359875,935.807312,341.838898,61.656517,813.415771,321.521118,60.172409,887.135681,329.877594,122.779114,849.187439,330.966522,206.355286,804.611877,,,,317.890381,431.879883,781.989563,269.895203,428.790344,817.684265,285.667877,327.413910,836.454895,305.496124,517.467224,833.563110
189,0,285.322174,-39.337395,935.778564,341.817993,61.531536,813.157227,321.512421,60.168907,886.878235,329.858093,122.714348,848.814514,330.929871,206.196335,804.055969,,,,317.646515,431.657928,781.060852,269.585724,428.573608,816.669739,285.488739,327.263916,835.655396,305.057037,517.295166,832.463989
190,0,285.332275,-39.314045,935.748474,341.797058,61.404781,812.893433,321.503723,60.165768,886.615723,329.837952,122.648552,848.434082,330.891602,206.034073,803.489563,,,,317.396057,431.429993,780.112610,269.269897,428.350647,815.635803,285.305328,327.109985,834.840149,304.609314,517.117737,831.341553
