Trajectories
200
,,m10:RSHO,,,m10:RUPA,,,m10:RUPB,,,m10:RUPC,,,m10:RELB,,,m10:RMEP,,,m10:RWRA,,,m10:RWRB,,,m10:RFRA,,,m10:RFIN,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1907,0,234.888336,-82.620850,989.253540,363.686493,-51.721577,879.198547,332.336914,-25.352446,948.141541,386.461121,3.472334,910.860107,450.994141,64.640030,870.276245,,,,323.432251,221.861649,968.935120,287.196045,179.428986,999.180115,353.196167,115.005936,948.121887,307.635376,267.348541,1051.368652
1908,0,234.766510,-82.466225,989.268188,363.506134,-50.033287,879.689392,331.819519,-24.368521,948.779419,385.756134,5.233862,911.805542,449.964081,67.167961,871.766296,,,,322.934570,224.746323,970.567444,286.634918,182.377487,1000.784851,352.379669,117.723312,949.695129,307.197571,270.205597,1053.050293
1909,0,234.650055,-82.304008,989.277832,363.312103,-48.344692,880.177917,331.296753,-23.382668,949.408630,385.036041,6.991680,912.742615,448.906158,69.684227,873.242310,,,,322.435120,227.637268,972.177551,286.070557,185.339462,1002.371765,351.548553,120.444862,951.256104,306.765137,273.075287,1054.706665
1910,0,234.538986,-82.134155,989.282593,363.104309,-46.656048,880.663818,330.768616,-22.394974,950.029236,384.301117,8.745536,913.670959,447.820740,72.188522,874.703796,,,,321.934265,230.533966,973.764465,285.503326,188.314468,1003.940369,350.703125,123.170151,952.804382,306.338501,275.957153,1056.337402
1911,0,234.433167,-81.956657,989.282410,362.882812,-44.967579,881.146790,330.235260,-21.405525,950.641174,383.551575,10.495189,914.590210,446.708282,74.680489,876.150574,,,,321.432373,233.435959,975.327759,284.933655,191.301987,1005.489807,349.843903,125.898781,954.339417,305.917969,278.850800,1057.941528
1912,0,234.332535,-81.771439,989.277527,362.647675,-43.279545,881.626587,329.696808,-20.414410,951.244141,382.787598,12.240396,915.500427,445.569214,77.159851,877.582031,,,,320.929901,236.342758,976.866577,284.362000,194.301559,1007.019531,348.971222,128.630310,955.860840,305.503998,281.755554,1059.518799
1913,0,234.237061,-81.578491,989.267761,362.398926,-41.592171,882.103088,329.153320,-19.421709,951.838013,382.009491,13.980928,916.401001,444.403870,79.626282,878.997742,,,,320.427216,239.253815,978.380615,283.788727,197.312668,1008.528931,348.085510,131.364365,957.368042,305.096893,284.671082,1061.068359
1914,0,234.146637,-81.377777,989.253235,362.136505,-39.905693,882.575806,328.605011,-18.427502,952.422791,381.217468,15.716560,917.291870,443.212677,82.079498,880.397217,,,,319.924622,242.168701,979.868958,283.214325,200.334824,1010.017273,347.187286,134.100479,958.860474,304.697083,287.596741,1062.589600
1915,0,234.061203,-81.169258,989.233887,361.860596,-38.220348,883.044556,328.051971,-17.431870,952.998352,380.411896,17.447067,918.172729,441.996246,84.519203,881.780151,,,,319.422638,245.086853,981.331055,282.639221,203.367493,1011.483887,346.276947,136.838287,960.337708,304.304962,290.532074,1064.082031
1916,0,233.980698,-80.952888,989.209961,361.571259,-36.536362,883.509033,327.494354,-16.434891,953.564453,379.592957,19.172241,919.043213,440.754852,86.945099,883.146118,,,,318.921600,248.007782,982.766174,282.063843,206.410187,1012.928101,345.354919,139.577362,961.799072,303.920837,293.476562,1065.544800
1917,0,233.905045,-80.728676,989.181274,361.268524,-34.853973,883.968933,326.932220,-15.436644,954.121033,378.760986,20.891869,919.903015,439.489166,89.356934,884.494568,,,,318.421844,250.930969,984.173767,281.488586,209.462326,1014.349365,344.421722,142.317245,963.244202,303.545074,296.429626,1066.977539
1918,0,233.834183,-80.496559,989.147949,360.952454,-33.173389,884.424011,326.365814,-14.437200,954.668152,377.916321,22.605755,920.752075,438.199585,91.754440,885.825073,,,,317.923828,253.855850,985.553101,280.913940,212.523438,1015.746704,343.477783,145.057571,964.672363,303.178070,299.390808,1068.379150
1919,0,233.768021,-80.256538,989.109985,360.623260,-31.494852,884.874023,325.795227,-13.436634,955.205383,377.059296,24.313698,921.589966,436.886597,94.137352,887.137390,,,,317.427948,256.781921,986.903564,280.340332,215.592911,1017.119629,342.523621,147.797882,966.083252,302.820160,302.359467,1069.749512
1920,0,233.706482,-80.008583,989.067444,360.281006,-29.818575,885.318726,325.220673,-12.435019,955.732788,376.190125,26.015511,922.416443,435.550903,96.505424,888.431091,,,,316.934509,259.708710,988.224365,279.768158,218.670197,1018.467407,341.559723,150.537766,967.476196,302.471649,305.335114,1071.087524
1921,0,233.649551,-79.752663,989.020264,359.925903,-28.144779,885.757690,324.642303,-11.432425,956.250183,375.309235,27.711010,923.231201,434.192871,98.858406,889.705566,,,,316.443939,262.635529,989.515076,279.197968,221.754745,1019.789368,340.586609,153.276779,968.850525,302.132874,308.317169,1072.392578
1922,0,233.597107,-79.488777,988.968689,359.557953,-26.473686,886.190796,324.060242,-10.428921,956.757446,374.416931,29.400023,924.034058,432.813171,101.196075,890.960571,,,,315.956665,265.561981,990.774780,278.630005,224.845963,1021.084656,339.604706,156.014511,970.205933,301.804230,311.305054,1073.664185
1923,0,233.549072,-79.216888,988.912476,359.177429,-24.805511,886.617615,323.474640,-9.424574,957.254517,373.513611,31.082375,924.824585,431.412354,103.518173,892.195557,,,,315.472992,268.487366,992.002930,278.064911,227.943237,1022.352722,338.614594,158.750549,971.541626,301.485901,314.298248,1074.901611
1924,0,233.505402,-78.937004,988.851746,358.784454,-23.140476,887.037964,322.885742,-8.419449,957.741211,372.599579,32.757900,925.602600,429.990997,105.824493,893.410400,,,,314.993256,271.411194,993.198730,277.502991,231.046005,1023.592834,337.616760,161.484390,972.857239,301.178284,317.296143,1076.103882
1925,0,233.466003,-78.649094,988.786499,358.379242,-21.478800,887.451660,322.293762,-7.413610,958.217407,371.675232,34.426449,926.367920,428.549774,108.114807,894.604309,,,,314.517914,274.332886,994.361755,276.944672,234.153610,1024.804321,336.611786,164.215637,974.152161,300.881561,320.298187,1077.270752
1926,0,233.430801,-78.353157,988.716919,357.961975,-19.820696,887.858337,321.698761,-6.407122,958.682983,370.740906,36.087852,927.120178,427.089233,110.388924,895.777283,,,,314.047241,277.251770,995.491150,276.390442,237.265442,1025.986572,335.600128,166.943878,975.425720,300.596161,323.303802,1078.401367
1927,0,233.399750,-78.049179,988.642822,357.532867,-18.166376,888.257690,321.100983,-5.400045,959.137878,369.797119,37.741970,927.859131,425.610077,112.646614,896.928650,,,,313.581635,280.167358,996.586182,275.840668,240.380844,1027.138550,334.582428,169.668579,976.677490,300.322174,326.312347,1079.494751
1928,0,233.372742,-77.737167,988.564270,357.092072,-16.516064,888.649597,320.500610,-4.392440,959.581909,368.844086,39.388660,928.584473,424.112915,114.887703,898.058228,,,,313.121399,283.079071,997.646362,275.295837,243.499176,1028.260132,333.559113,172.389389,977.906799,300.059937,329.323242,1080.550415
1929,0,233.349747,-77.417107,988.481262,356.639923,-14.869970,889.033630,319.897858,-3.384368,960.014954,367.882385,41.027782,929.295898,422.598419,117.111969,899.165466,,,,312.666931,285.986145,998.670959,274.756256,246.619766,1029.350098,332.530823,175.105759,979.113220,299.809662,332.335815,1081.567749
1930,0,233.330658,-77.088989,988.393982,356.176575,-13.228313,889.409668,319.292969,-2.375891,960.436890,366.912262,42.659195,929.993286,421.067230,119.319229,900.250061,,,,312.218445,288.888092,999.659363,274.222351,249.741959,1030.407959,331.498108,177.817307,980.296082,299.571533,335.349548,1082.546143
1931,0,233.315430,-76.752838,988.302246,355.702332,-11.591310,889.777344,318.686035,-1.367068,960.847534,365.934265,44.282772,930.676270,419.520142,121.509308,901.311707,,,,311.776367,291.784241,1000.610840,273.694519,252.865051,1031.432739,330.461517,180.523529,981.454834,299.345764,338.363800,1083.484619
1932,0,233.303970,-76.408646,988.206116,355.217468,-9.959177,890.136536,318.077423,-0.357962,961.246887,364.948761,45.898380,931.344543,417.957764,123.682014,902.349976,,,,311.340973,294.673950,1001.524780,273.173065,255.988297,1032.424316,329.421600,183.223953,982.588806,299.132446,341.377838,1084.382812
1933,0,233.296219,-76.056419,988.105652,354.722168,-8.332133,890.486755,317.467194,0.651364,961.634827,363.956116,47.505901,931.997986,416.380859,125.837189,903.364441,,,,310.912506,297.556580,1002.400635,272.658478,259.111084,1033.381592,328.378906,185.918091,983.697571,298.931763,344.391052,1085.239624
1934,0,233.292099,-75.696175,988.000732,354.216858,-6.710400,890.828064,316.855621,1.660848,962.011169,362.956940,49.105206,932.636230,414.790131,127.974648,904.354919,,,,310.491364,300.431488,1003.237610,272.151001,262.232605,1034.304199,327.334045,188.605515,984.780640,298.743866,347.402771,1086.054810
1935,0,233.291580,-75.327942,987.891602,353.701721,-5.094197,891.159912,316.242920,2.670421,962.375671,361.951508,50.696163,933.259155,413.186340,130.094208,905.320862,,,,310.077728,303.298065,1004.035339,271.650940,265.352142,1035.190918,326.287506,191.285736,985.837158,298.568878,350.412354,1086.827515
1936,0,233.294556,-74.951706,987.778076,353.177094,-3.483747,891.482239,315.629364,3.680017,962.728455,360.940369,52.278671,933.866333,411.570221,132.195755,906.262146,,,,309.671875,306.155518,1004.793030,271.158722,268.468964,1036.041504,325.239960,193.958252,986.866699,298.406769,353.419128,1087.557251
1937,0,233.300980,-74.567528,987.660217,352.643372,-1.879275,891.794617,315.015106,4.689567,963.069214,359.923950,53.852596,934.457520,409.942535,134.279083,907.178406,,,,309.274109,309.003326,1005.510315,270.674622,271.582306,1036.855225,324.191772,196.622543,987.868713,298.257721,356.422302,1088.243286
1938,0,233.310791,-74.175415,987.538086,352.100800,-0.281008,892.096924,314.400421,5.698998,963.397827,358.902740,55.417816,935.032532,408.304047,136.344070,908.069214,,,,308.884613,311.840698,1006.186340,270.198822,274.691467,1037.631348,323.143646,199.278168,988.842468,298.121674,359.421295,1088.884766
1939,0,233.323883,-73.775414,987.411560,351.549744,1.310825,892.388855,313.785583,6.708235,963.714233,357.877228,56.974228,935.591248,406.655579,138.390549,908.934265,,,,308.503662,314.666992,1006.820679,269.731720,277.795563,1038.369263,322.096100,201.924591,989.787598,297.998627,362.415375,1089.481323
1940,0,233.340271,-73.367554,987.280762,350.990540,2.895993,892.670227,313.170746,7.717202,964.018311,356.847778,58.521698,936.133118,404.997864,140.418365,909.773376,,,,308.131470,317.481506,1007.412781,269.273560,280.893860,1039.068359,321.049622,204.561340,990.703369,297.888702,365.403778,1090.032471
1941,0,233.359818,-72.951866,987.145752,350.423553,4.474259,892.940674,312.556213,8.725819,964.309875,355.815033,60.060120,936.658203,403.331726,142.427383,910.586121,,,,307.768158,320.283630,1007.962097,268.824524,283.985626,1039.727783,320.004822,207.187881,991.589233,297.791687,368.385864,1090.537354
1942,0,233.382492,-72.528427,987.006348,349.849152,6.045391,893.200012,311.942200,9.734002,964.588745,354.779358,61.589371,937.165955,401.657928,144.417450,911.372314,,,,307.414032,323.072540,1008.468140,268.384888,287.069946,1040.347168,318.962128,209.803696,992.444702,297.707642,371.360870,1090.995483
1943,0,233.408218,-72.097282,986.862793,349.267731,7.609147,893.448059,311.328979,10.741668,964.854919,353.741333,63.109329,937.656372,399.977356,146.388458,912.131531,,,,307.069214,325.847687,1008.930420,267.954895,290.146118,1040.925903,317.922089,212.408340,993.269104,297.636444,374.328064,1091.406250
1944,0,233.436935,-71.658478,986.714905,348.679565,9.165285,893.684387,310.716736,11.748729,965.108215,352.701355,64.619888,938.129211,398.290741,148.340225,912.863647,,,,306.733856,328.608246,1009.348267,267.534637,293.213287,1041.463013,316.885223,215.001221,994.061890,297.577972,377.286865,1091.769043
1945,0,233.468613,-71.212074,986.562744,348.085205,10.713562,893.908936,310.105835,12.755093,965.348450,351.660004,66.120926,938.584106,396.598969,150.272659,913.568359,,,,306.408112,331.353577,1009.721497,267.124451,296.270630,1041.958374,315.852051,217.581894,994.822510,297.532135,380.236420,1092.083618
1946,0,233.503143,-70.758171,986.406311,347.484924,12.253730,894.121399,309.496429,13.760668,965.575439,350.617798,67.612320,939.020935,394.902802,152.185593,914.245483,,,,306.092102,334.082947,1010.049438,266.724365,299.317352,1042.411133,314.822998,220.149796,995.550415,297.498779,383.176025,1092.348999
1947,0,233.540527,-70.296822,986.245544,346.879120,13.785538,894.321472,308.888855,14.765360,965.789307,349.575134,69.093964,939.439270,393.203094,154.078903,914.894653,,,,305.785980,336.795715,1010.331726,266.334625,302.352661,1042.820801,313.798645,222.704453,996.244995,297.477692,386.105042,1092.565063
1948,0,233.580658,-69.828125,986.080627,346.268311,15.308736,894.509155,308.283264,15.769068,965.989624,348.532532,70.565742,939.839233,391.500610,155.952484,915.515686,,,,305.489838,339.491180,1010.567993,265.955322,305.375702,1043.186768,312.779358,225.245300,996.905823,297.468719,389.022736,1092.731079
1949,0,233.623520,-69.352158,985.911499,345.652771,16.823074,894.683960,307.680023,16.771692,966.176453,347.490540,72.027550,940.220276,389.796326,157.806183,916.108276,,,,305.203766,342.168640,1010.757690,265.586609,308.385651,1043.508789,311.765686,227.771866,997.532166,297.471649,391.928375,1092.846680
1950,0,233.668991,-68.869034,985.738098,345.032928,18.328297,894.845764,307.079285,17.773130,966.349548,346.449646,73.479248,940.582397,388.090912,159.639923,916.672302,,,,304.927826,344.827393,1010.900635,265.228577,311.381683,1043.785767,310.758087,230.283630,998.123779,297.486176,394.821259,1092.911377
1951,0,233.717102,-68.378838,985.560486,344.409302,19.824148,894.994507,306.481384,18.773277,966.508728,345.410309,74.920753,940.925232,386.385223,161.453568,917.207397,,,,304.662079,347.466766,1010.996094,264.881287,314.363037,1044.017822,309.756897,232.780090,998.679871,297.512177,397.700684,1092.924438
1952,0,233.767731,-67.881683,985.378540,343.782196,21.310377,895.129761,305.886536,19.772018,966.654114,344.373077,76.351944,941.248596,384.680145,163.246994,917.713501,,,,304.406616,350.086060,1011.044128,264.544800,317.328827,1044.203979,308.762634,235.260742,999.200012,297.549316,400.566040,1092.885864
1953,0,233.820862,-67.377693,985.192505,343.152039,22.786728,895.251404,305.295013,20.769249,966.785278,343.338409,77.772697,941.552368,382.976501,165.020096,918.190430,,,,304.161346,352.684662,1011.044128,264.219238,320.278320,1044.344116,307.775757,237.725098,999.683716,297.597260,403.416504,1092.795044
1954,0,233.876419,-66.867004,985.002136,342.519348,24.252941,895.359192,304.707062,21.764856,966.902283,342.306702,79.182938,941.836243,381.274994,166.772751,918.637878,,,,303.926392,355.261932,1010.995850,263.904510,323.210663,1044.437378,306.796600,240.172653,1000.130554,297.655823,406.251526,1092.651367
1955,0,233.934357,-66.349724,984.807678,341.884430,25.708763,895.453003,304.122894,22.758720,967.004944,341.278595,80.582527,942.100037,379.576599,168.504913,919.055603,,,,303.701630,357.817108,1010.898926,263.600830,326.125092,1044.483643,305.825653,242.602936,1000.539917,297.724609,409.070312,1092.454834
1956,0,233.994598,-65.825989,984.609009,341.247833,27.153934,895.532532,303.542786,23.750729,967.093140,340.254456,81.971382,942.343567,377.882019,170.216415,919.443481,,,,303.487213,360.349701,1010.753296,263.308014,329.020782,1044.482422,304.863220,245.015457,1000.911377,297.803345,411.872223,1092.204834
1957,0,234.057175,-65.295975,984.406128,340.609863,28.588203,895.597778,302.966980,24.740755,967.166748,339.234741,83.349388,942.566772,376.192078,171.907181,919.801270,,,,303.282990,362.859039,1010.558228,263.026184,331.897003,1044.433228,303.909729,247.409775,1001.244446,297.891602,414.656647,1091.901001
1958,0,234.121948,-64.759796,984.199097,339.970978,30.011307,895.648376,302.395691,25.728685,967.225586,338.219910,84.716438,942.769287,374.507507,173.577164,920.128967,,,,303.088928,365.344421,1010.313965,262.755219,334.752991,1044.335571,302.965515,249.785400,1001.538635,297.989166,417.422821,1091.543213
1959,0,234.188919,-64.217651,983.987854,339.331604,31.422995,895.684204,301.829193,26.714396,967.269714,337.210510,86.072449,942.950989,372.829224,175.226212,920.426147,,,,302.905029,367.805328,1010.020020,262.495087,337.587921,1044.189331,302.031006,252.141891,1001.793762,298.095581,420.170197,1091.130737
1960,0,234.258011,-63.669666,983.772522,338.692139,32.823002,895.705017,301.267639,27.697756,967.298828,336.206848,87.417297,943.111694,371.157928,176.854263,920.692749,,,,302.731110,370.241180,1009.676086,262.245819,340.401154,1043.993896,301.106476,254.478806,1002.009033,298.210541,422.898071,1090.663940
1961,0,234.329208,-63.116035,983.553101,338.053009,34.211079,895.710938,300.711304,28.678644,967.312927,335.209473,88.750893,943.251282,369.494385,178.461273,920.928650,,,,302.567169,372.651428,1009.282104,262.007263,343.191895,1043.749146,300.192261,256.795715,1002.184265,298.333618,425.605865,1090.141846
1962,0,234.402451,-62.556938,983.329529,337.414673,35.586956,895.701477,300.160431,29.656929,967.311829,334.218750,90.073135,943.369568,367.839325,180.047089,921.133545,,,,302.413116,375.035400,1008.837952,261.779358,345.959412,1043.454468,299.288727,259.092163,1002.319092,298.464386,428.292908,1089.564941
1963,0,234.477676,-61.992546,983.101868,336.777496,36.950397,895.676697,299.615173,30.632486,967.295471,333.235046,91.383942,943.466370,366.193604,181.611694,921.307373,,,,302.268738,377.392639,1008.343201,261.562012,348.703094,1043.109741,298.396088,261.367706,1002.413025,298.602539,430.958557,1088.932251
1964,0,234.554886,-61.423054,982.870239,336.141907,38.301136,895.636353,299.075806,31.605181,967.263672,332.258911,92.683205,943.541443,364.557770,183.155029,921.449951,,,,302.134003,379.722656,1007.797974,261.355103,351.422150,1042.714600,297.514618,263.622040,1002.465698,298.747681,433.602325,1088.244141
1965,0,234.634018,-60.848656,982.634460,335.508331,39.638927,895.580383,298.542480,32.574883,967.216492,331.290588,93.970825,943.594849,362.932709,184.676971,921.561096,,,,302.008820,382.024841,1007.201904,261.158539,354.115997,1042.268921,296.644684,265.854736,1002.476685,298.899353,436.223602,1087.500122
1966,0,234.715012,-60.269558,982.394836,334.877106,40.963520,895.508667,298.015381,33.541454,967.153687,330.330597,95.246735,943.626343,361.319031,186.177505,921.640747,,,,301.892914,384.298767,1006.555054,260.972137,356.783936,1041.772095,295.786469,268.065399,1002.445801,299.057190,438.821747,1086.699829
1967,0,234.797867,-59.685959,982.151123,334.248596,42.274673,895.421021,297.494781,34.504772,967.075195,329.379242,96.510803,943.635620,359.717468,187.656586,921.688660,,,,301.786224,386.543976,1005.857239,260.795807,359.425293,1041.224243,294.940247,270.253632,1002.372742,299.220673,441.396271,1085.843628
1968,0,234.882523,-59.098072,981.903564,333.623322,43.572140,895.317383,296.980774,35.464684,966.980896,328.436890,97.762978,943.622803,358.128601,189.114090,921.704773,,,,301.688538,388.760040,1005.108215,260.629364,362.039551,1040.625122,294.106171,272.419128,1002.257019,299.389526,443.946655,1084.931152
1969,0,234.968933,-58.506100,981.652039,333.001526,44.855686,895.197571,296.473602,36.421066,966.870789,327.503906,99.003166,943.587708,356.553192,190.550034,921.688904,,,,301.599731,390.946411,1004.308228,260.472626,364.626099,1039.974365,293.284485,274.561462,1002.098328,299.563293,446.472351,1083.962036
1970,0,235.057083,-57.910278,981.396667,332.383636,46.125084,895.061523,295.973389,37.373779,966.744751,326.580658,100.231262,943.530090,354.991791,191.964325,921.640991,,,,301.519623,393.102753,1003.457092,260.325470,367.184357,1039.271729,292.475342,276.680450,1001.896484,299.741516,448.972809,1082.936523
1971,0,235.146942,-57.310810,981.137390,331.769958,47.380093,894.909058,295.480377,38.322685,966.602661,325.667450,101.447182,943.449829,353.445068,193.356964,921.560852,,,,301.448029,395.228699,1002.554565,260.187653,369.713745,1038.517090,291.678955,278.775696,1001.651306,299.923767,451.447723,1081.854492
1972,0,235.238449,-56.707928,980.874329,331.160950,48.620499,894.740356,294.994659,39.267635,966.444580,324.764618,102.650848,943.347046,351.913635,194.727890,921.448364,,,,301.384674,397.323883,1001.600891,260.059082,372.213806,1037.710693,290.895477,280.846832,1001.362305,300.109711,453.896423,1080.715698
1973,0,235.331589,-56.101852,980.607361,330.556885,49.846081,894.554993,294.516418,40.208504,966.270264,323.872437,103.842186,943.221375,350.398010,196.077042,921.303528,,,,301.329468,399.387878,1000.595947,259.939484,374.683990,1036.851929,290.125061,282.893707,1001.029480,300.298889,456.318573,1079.520142
1974,0,235.426346,-55.492809,980.336731,329.958099,51.056625,894.353088,294.045776,41.145138,966.079773,322.991272,105.021088,943.072998,348.898743,197.404465,921.126099,,,,301.282104,401.420380,999.539673,259.828674,377.123810,1035.940918,289.367828,284.916016,1000.652405,300.490906,458.713776,1078.267700
1975,0,235.522690,-54.881039,980.062317,329.364929,52.251923,894.134521,293.582916,42.077415,965.872986,322.121368,106.187500,942.901550,347.416412,198.710068,920.916199,,,,301.242493,403.421143,998.432190,259.726501,379.532806,1034.977295,288.623840,286.913452,1000.231140,300.685394,461.081543,1076.958618
1976,0,235.620560,-54.266769,979.784241,328.777649,53.431786,893.899231,293.127991,43.005180,965.649963,321.263031,107.341316,942.707031,345.951477,199.993866,920.673523,,,,301.210358,405.389801,997.273621,259.632660,381.910583,1033.961426,287.893311,288.885834,999.765198,300.881927,463.421509,1075.592773
1977,0,235.719955,-53.650223,979.502502,328.196594,54.596024,893.647095,292.681030,43.928291,965.410522,320.416473,108.482491,942.489563,344.504486,201.255844,920.398254,,,,301.185425,407.326172,996.063904,259.546967,384.256714,1032.893066,287.176208,290.832916,999.254761,301.080078,465.733276,1074.170166
1978,0,235.820847,-53.031635,979.217102,327.622009,55.744446,893.377991,292.242249,44.846626,965.154724,319.581970,109.610916,942.248901,343.075867,202.495972,920.090149,,,,301.167572,409.229919,994.803101,259.469238,386.570801,1031.772339,286.472748,292.754486,998.699402,301.279541,468.016571,1072.690796
1979,0,235.923203,-52.411240,978.928162,327.054169,56.876884,893.092102,291.811737,45.760036,964.882446,318.759766,110.726532,941.984924,341.666138,203.714294,919.749207,,,,301.156586,411.100861,993.491455,259.399231,388.852539,1030.598999,285.782867,294.650360,998.099182,301.479919,470.270966,1071.154907
1980,0,236.027008,-51.789268,978.635681,326.493408,57.993168,892.789185,291.389587,46.668385,964.593750,317.950104,111.829277,941.697815,340.275574,204.910736,919.375366,,,,301.152130,412.938782,992.128906,259.336731,391.101471,1029.373169,285.106750,296.520325,997.453979,301.680847,472.496155,1069.562500
1981,0,236.132233,-51.165947,978.339722,325.939911,59.093132,892.469238,290.975891,47.571533,964.288635,317.153107,112.919060,941.387390,338.904724,206.085388,918.968689,,,,301.154144,414.743469,990.715698,259.281525,393.317383,1028.094849,284.444366,298.364288,996.763611,301.881927,474.691803,1067.913696
1982,0,236.238846,-50.541500,978.040283,325.393982,60.176632,892.132141,290.570801,48.469345,963.967102,316.369049,113.995842,941.053711,337.553955,207.238190,918.529114,,,,301.162262,416.514801,989.251831,259.233337,395.499908,1026.764282,283.795715,300.182007,996.028076,302.082886,476.857666,1066.208618
1983,0,236.346878,-49.916172,977.737427,324.855743,61.243523,891.778076,290.174347,49.361698,963.629028,315.598145,115.059540,940.696655,336.223480,208.369232,918.056519,,,,301.176361,418.252625,987.737732,259.191956,397.648834,1025.381470,283.160919,301.973419,995.247375,302.283417,478.993378,1064.447266
1984,0,236.456238,-49.290173,977.431213,324.325470,62.293667,891.406799,289.786652,50.248455,963.274536,314.840454,116.110100,940.316223,334.913788,209.478470,917.551086,,,,301.196228,419.956757,986.173401,259.157196,399.763916,1023.946411,282.539978,303.738373,994.421387,302.483154,481.098816,1062.630005
1985,0,236.566940,-48.663723,977.121826,323.803406,63.326939,891.018311,289.407715,51.129486,962.903625,314.096283,117.147453,939.912415,333.625153,210.565933,917.012878,,,,301.221558,421.627075,984.559082,259.128845,401.844849,1022.459412,281.932831,305.476776,993.550232,302.681763,483.173584,1060.757080
1986,0,236.678986,-48.037060,976.809082,323.289703,64.343224,890.612793,289.037720,52.004662,962.516235,313.365662,118.171555,939.485352,332.357758,211.631699,916.441650,,,,301.252228,423.263519,982.894958,259.106567,403.891479,1020.920410,281.339600,307.188507,992.633850,302.879059,485.217468,1058.828613
1987,0,236.792328,-47.410389,976.493225,322.784485,65.342400,890.190063,288.676605,52.873863,962.112488,312.648865,119.182365,939.034912,331.112000,212.675766,915.837769,,,,301.287964,424.865936,981.181335,259.090302,405.903564,1019.329773,280.760101,308.873474,991.672485,303.074707,487.230316,1056.844727
1988,0,236.906967,-46.783924,976.174194,322.287994,66.324387,889.750183,288.324493,53.736969,961.692383,311.945862,120.179810,938.561279,329.888000,213.698151,915.200928,,,,301.328613,426.434296,979.418396,259.079773,407.880981,1017.687683,280.194458,310.531616,990.665894,303.268494,489.211884,1054.805908
1989,0,237.022858,-46.157883,975.851990,321.800385,67.289070,889.293152,287.981445,54.593864,961.255981,311.256866,121.163849,938.064331,328.686035,214.698929,914.531616,,,,301.373932,427.968597,977.606506,259.074738,409.823578,1015.994446,279.642609,312.162872,989.614441,303.460114,491.161957,1052.712280
1990,0,237.140060,-45.532471,975.526978,321.321747,68.236389,888.818970,287.647491,55.444420,960.803284,310.581879,122.134438,937.544189,327.506317,215.678131,913.829590,,,,301.423737,429.468719,975.746033,259.075043,411.731140,1014.250061,279.104523,313.767151,988.518127,303.649384,493.080353,1050.564331
1991,0,237.258484,-44.907898,975.198914,320.852295,69.166267,888.327698,287.322601,56.288532,960.334473,309.921112,123.091537,937.000793,326.348969,216.635788,913.095032,,,,301.477814,430.934601,973.837158,259.080505,413.603699,1012.455078,278.580170,315.344482,987.377136,303.836151,494.966888,1048.362183
1992,0,237.378159,-44.284359,974.867859,320.392029,70.078621,887.819397,287.006927,57.126083,959.849487,309.274628,124.035103,936.434509,325.214142,217.571976,912.328247,,,,301.536011,432.366333,971.880310,259.090851,415.440979,1010.609741,278.069458,316.894775,986.191589,304.020142,496.821442,1046.106323
1993,0,237.499069,-43.662045,974.534119,319.941162,70.973404,887.294128,286.700378,57.956963,959.348511,308.642395,124.965111,935.845093,324.102051,218.486725,911.529053,,,,301.598175,433.763824,969.875732,259.105957,417.243011,1008.714294,277.572357,318.418030,984.961670,304.201202,498.643799,1043.797119
1994,0,237.621246,-43.041157,974.197571,319.499725,71.850578,886.751953,286.403015,58.781067,958.831604,308.024506,125.881493,935.232788,323.012665,219.380112,910.697815,,,,301.664032,435.127136,967.824036,259.125610,419.009674,1006.769165,277.088867,319.914154,983.687622,304.379211,500.433929,1041.435059
1995,0,237.744629,-42.421886,973.858215,319.067871,72.710068,886.192871,286.114838,59.598289,958.298828,307.421021,126.784248,934.597656,321.946198,220.252151,909.834595,,,,301.733459,436.456238,965.725342,259.149719,420.740967,1004.774780,276.618866,321.383270,982.369751,304.554047,502.191589,1039.020386
1996,0,237.869232,-41.804401,973.516357,318.645599,73.551842,885.617126,285.835876,60.408520,957.750244,306.831970,127.673340,933.939880,320.902679,221.102951,908.939575,,,,301.806305,437.751160,963.580383,259.178040,422.436737,1002.731445,276.162323,322.825287,981.008301,304.725525,503.916748,1036.553711
1997,0,237.995056,-41.188896,973.171875,318.232941,74.375877,885.024719,285.566132,61.211666,957.186157,306.257324,128.548721,933.259399,319.882080,221.932526,908.013062,,,,301.882324,439.012024,961.389343,259.210480,424.097046,1000.639771,275.719177,324.240204,979.603455,304.893616,505.609222,1034.035522
1998,0,238.122086,-40.575535,972.824890,317.830017,75.182129,884.415833,285.305542,62.007618,956.606445,305.697113,129.410385,932.556641,318.884552,222.740982,907.055054,,,,301.961487,440.238800,959.152893,259.246796,425.721924,998.500061,275.289307,325.628143,978.155640,305.058167,507.268951,1031.466309
1999,0,238.250381,-39.964481,972.475525,317.436859,75.970596,883.790527,285.054108,62.796280,956.011353,305.151367,130.258316,931.831482,317.909973,223.528336,906.065857,,,,302.043518,441.431549,956.871399,259.286926,427.311249,996.312866,274.872650,326.988953,976.665100,305.219147,508.895874,1028.846680
